spam,internet,order,mail,report,free,business,email,you,money,george,meeting,re,conference,ch$,crl.long
0,0,0,0.29,0,0,0,0,0.58,0,0.87,0.87,0.58,0,0,37
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29
0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,4
0,0,0,0,0,0.33,0,0.33,0.33,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,3
0,0,0.34,0.68,0,0,0,0,1.36,0,0.68,0,0.34,0,0,13
0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
0,0,0,0.93,0,0,0,0,0,0,1.86,0.93,0.93,0,0,13
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,6
0,0,0.53,0,0,0,0,0.26,4.27,0,0.53,0.8,0,0.53,0,8
0,0.55,0,0,0,0,0.27,0,0,0,0,0,0,0,0.053,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,2.46,1.23,0,0,0,0,0,0,10
0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,2
0,0,0,0.35,0,0,0,0,1.94,0.17,0.88,0,0.53,0,0,21
0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,51
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,7
0,0,0,1.36,0,0.17,0.34,0,1.19,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,1.32,0,0.88,0,0.44,0,0,11
0,0,0,0,0,0,0,0,9.52,0,0,0,4.76,0,0,2
0,0.24,0,0.49,1.48,0,0,0,0.99,0,0.24,0,0,0,0.16,235
0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.86,6.95,0,0.86,0,0,0,0,2
0,0,0,0,0.25,0,0,0.25,0.51,0,0,0,0,0.25,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3.12,0,3.12,0,0,0,0,1
0,0,0,0,0,0,0,3.22,3.22,0,1.61,0,1.61,0,0,2
0,0,0,0,0,0,0,0,4.63,0,1.32,0,0.66,0,0,34
0,0.77,0,0,0,0,0,1.55,2.32,0,3.1,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,3
0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,11
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0.8,0,0,0,5.6,1.6,0,0,0,0,0,6
0,0,0,0,0,0,0,0,1.36,0,1.36,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,14
0,0,0.28,0,0,0,0,0.56,3.41,0,1.7,0,0.85,0,0,15
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,7
0,0,0,1.19,0,0,0,0,0,0,3.57,0,0,0,0,71
0,0,0,0.75,0,0,0,0,1.5,0,1.5,0,0,0,0.128,28
0,0,0,0,0.98,0,0,0,1.96,0,1.96,0,0,0,0,17
0,0,0,0,0,0,0,0,0.87,0,0.29,0,0,0,2.038,351
0,0,0,1.51,0,0,0,0,0,0,1.51,0,0,0,0,4
0,0,0.11,0.23,0,0.11,0,0,0.95,0,0.71,0,0,0,0.075,38
0,0,0,0.39,0,0,0,0.39,3.12,0,0.39,0,0,0,0,13
0,0,0,1.17,0,0,0,0,2.35,0,1.17,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,19
0,0,0,0,0,0,0,0,1.05,0,1.58,0,0.52,0,0,11
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0.601,13
0,0,0,0,0,0,0,0,1.98,0,0.85,0,0.28,0,0,15
0,0.16,0,0,0,0.16,0,0,3.04,0,0.32,0,0.32,0,0.055,7
0,0,0,0,0,1.49,0,0,2.98,0,1.49,0,0,0,0,5
0,0.65,0,0.65,0,0,0,0,0,0,0.65,0,0.65,0,0.108,9
0,0,0,0,0,0,0,0,2.9,0,0.58,0,0,0,0,6
0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0.43,0,0,0,0,3.5,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,2.29,0,0,0,0.76,0,0,53
0,0,0,0,0,0,0,0,1.58,0,1.58,0,0,0,0,12
0,0,0,0,0,0,0,0,0.96,0,0.64,0,0,0,0,3
0,0,0,1.23,0,0,0,0,3.08,0,0.61,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4
0,0,0.28,0,0,0,0,0,3.97,0,0,0,0,0.28,0,16
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,12
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.94,0,0,0,0.97,5.82,0,0,0,0,0,0,14
0,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
0,0.34,0,1.7,0,0,0.34,0,1.36,0,1.02,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,24
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,46
0,0.23,0,0.23,0,0,0,0,3.69,0,0,0,0,0,0.031,19
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,24
0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,4
0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,10
0,0,0,0,0,0,0.11,0,0.47,0,0,0.11,0.23,0,0,7
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,7
0,0,0,0,0,0.14,0,0,0.73,0,0,0.14,0,1.32,0,24
0,0.45,0,0,0,0,0,0,2.28,0,0,0,0,0,0,7
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,51
0,0.51,0,0,0,0.51,0.51,0,0.51,0,0,0,0,0,0,9
0,0,0,3.68,0,0,0,0,1.84,0,0,0,0,0,0,8
0,0,0,0.91,0,0,0,0,1.83,0,2.75,0,0.91,0,0,13
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0.72,0,0,0,1.44,0,0,12
0,0,0,0,0,0,0,0,0.81,0,0,0,1.62,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,1
0,0,0,0,0,0,0,0.85,2.56,0,0,0,0.85,0,0,12
0,0,0,1.22,0,0,0,0.61,1.84,0,1.22,0,0.61,0,0,12
0,0,0,0,0,0.35,0,0.35,0.35,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0.54,0,0,2.7,0,0,0,5
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,1.81,0,1.81,0,0,3
0,0,0,0,0,0,0,1.36,2.04,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,11
0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,0,0.35,0,0.7,0,0.7,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.161,20
0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.33,0,46
0,0,0,0,0,0,0,0,0.56,0,0,0,0.56,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.112,19
0,0,0,0,0,0,0,0.4,5.26,0,0,0,1.61,0,0,35
0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,4
0,0,0,0,0,0.84,0,0.42,1.9,0,0,0,0,0,0.062,71
0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,21
0,0,0,0,0,0.22,0.22,0,0,0,0,0,0,0,0,42
0,0.16,0,0,0,0,0.08,0,0,0,0,0.08,0,0.08,0.055,21
0,0,0,0,0,0.22,0,0,0.68,0,0,0,0.22,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,13.33,0,6.66,0,0,3
0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0,2
0,0,1.17,0,0,0,0,0,0,0,2.35,0,0,1.17,0,16
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,1
0,0,0,0,0,0,0,0.67,1.34,0,0.67,0,0.67,0,0,5
0,0,0,0,0,0,0,0,1.65,0,0.55,0,0.55,0,0,5
0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,5
0,0,0,1.56,0,0,0,1.56,1.56,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,11
0,0,0,0.27,0.54,0,0.54,0,1.63,0,0.27,0,0.81,0,0,35
0,0,0,0,0,0,0,0,2.63,0,0,2.63,0,0,0,13
0,0.2,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,15
0,0.44,0.44,0.89,0.22,1.33,0,0,0.89,0.22,0.66,0,0.22,0,0.223,42
0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5
0,0,0,0,0,0,0,0.62,1.25,0,0,0,0.62,0,0,10
0,0,0.16,0.08,0,0.16,0.04,0,0.71,0,0,0,0.08,0.04,0.056,23
0,0,0,0,0,0,0.62,0,0,0,0,0,0.62,0,0,34
0,0,0,0,0,0,0,0.29,0.89,0,0,0,0.09,0,0,17
0,0,0,0,0,0,0,0.29,0.89,0,0,0,0.09,0,0,17
0,0,0,0,0,0,0,0.29,0.89,0,0,0,0.09,0,0,17
0,0,0.31,0,0,0,0.62,0,3.75,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
0,0,0,0.84,0,0,0,0,4.2,0,0,0,0,0,0,9
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,3
0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0.19,0,0.06,0.19,0,0.52,0,0,0,0,0,0,0,0.063,25
0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0.14,0,0,0.14,0,0.7,0,0,0,0,0,0.14,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,6.38,0,2.12,0,0,0,0,3
0,0,0,0.68,0,0,0,0.68,1.36,0,1.36,0,0.68,0,0,12
0,0,0,0.39,0,0,0,0,0.39,0,1.17,0.39,0.39,0.39,0,13
0,0.15,0,0,0.15,0,0.46,0,0,0,0,0,0.15,0,0,6
0,0,0,0.68,0,0,0,0,0.68,0,2.04,0,0.68,0,0,12
0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,47
0,0,0,0.8,0,0,0,0,0.2,0,0.2,0,0,0.2,0,50
0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,4
0,0,1.12,0,0,0,0,0,0,0,2.24,0,0,1.12,0,16
0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,19
0,0,0.57,0,0,0,0,0.05,0.21,0,0.05,0,0,0,0.014,66
0,0,0.74,0,0.07,0,0,0.07,0.29,0,0.07,0,0,0,0.021,36
0,0,0,0,0,0,0.73,0,0.6,0,0,1.33,0.12,0.12,0.016,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0.28,0,0.14,0,0.14,0,0.14,0,0,17
0,0,0,0,0,0,0,0,2.04,0,0,4.08,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,5
0,0,0,0,0,0,0,0,2.77,0,2.77,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,4.28,0,1.42,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.06,0.13,0.018,26
0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,3
0,0.13,0.02,0.11,0.02,0.13,0.13,0.08,0.24,0,0,0.04,0,0.15,0.003,79
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.06,0.13,0.018,26
0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,4
0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0.32,0,0.16,0,0,0,0.16,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0.67,0,0,0,0.67,0,0,4.05,0,0,0,0.67,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,1.63,0,0,1.63,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,4
0,0,0,0.66,0,0,0,0,0.66,0,0,0.33,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0.53,0,0,0,0,0.53,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,1
0,0,0,0,0,0,0,0,1.55,0,0.51,0,0,0,0,5
0,0,0,0,0,0,0,0,8.33,0,0,0,16.66,0,0,6
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,4
0,0,0,0,0,1.96,0,0,0,0,0,3.92,3.92,0,0,4
0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,7
0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0.64,0,0,0.64,0,0,0.64,0,0,0,5
0,0,0,0,0,0.47,0,0,0,0,0,1.43,0.95,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,2
0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,1.38,0,0,1.38,0,2.77,0,1.38,1.38,0,9
0,0,0,1.85,0,0,0,0,3.7,0,1.85,0,0,0,0,4
0,0.29,0,0.29,0,0,0,0.89,3.58,0,0,0,0.29,0,0.134,15
0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,75
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,10
0,0.25,0.08,0,0.25,0,0.42,0,0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,0,2.05,0,1.36,0,0,0,0,5
0,0,0,0.14,0,0,0,0.29,0.74,0,0.59,0,0.44,0,0,27
0,0,0.06,0.09,0,0,0.03,0.12,0.03,0,0,0,0.12,0,0,49
0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,0,3.54,0,1.41,0,0.7,0,0,5
0,0,0,0,0,0,0,0,3.84,0,1.92,0,1.28,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,1
0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,4
0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0.49,0,0,0,0,0,1.98,2.97,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0.52,0,0,0.52,0.52,0,0,0,55
0,0,0,0,0,0,0,0,8.1,0,0,0,2.7,0,0,1
0,0,0,0,0,0,0,0,8.1,0,0,0,2.7,0,0,1
0,0,0,0,0,0,0,0,8.1,0,0,0,2.7,0,0,1
0,0,0,0,0,0,0,0,8.1,0,0,0,2.7,0,0,1
0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,8.1,0,0,0,2.7,0,0,5
0,0,0,0,0,0,0,0.62,0.41,0,0,0,0,0.2,0,127
0,0,0,0.58,0,0.13,0.04,0,1.3,0,0,0,0.13,0.09,0.006,29
0,0,0,0,0,0,0,0,0.99,0,1.98,0,0.99,0,0,5
0,0,0,0,0,0,0.7,0,1.4,0,0.7,0,0,0,0,200
0,0,0,0,0,0,0,1.19,0.59,0,0,0,0,0,0,10
0,0.26,0,0,0,0,0.53,0,1.07,0,0,0,0,0,0.037,8
0,0,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,5
0,0,0,0,0,0,0,0,1.24,0,0.13,0.41,0.41,0.27,0,34
0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,46
0,0,0,0,0,0,0,0,1.63,0,1.63,4.91,0,0,0,5
0,0.4,0,0,0,0,0,0,1.22,0,0,0,0,2.45,0,12
0,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33,0,0,4
0,0,0,0,0,0,0,0,1.21,0,0,1.21,0,0,0,2
0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0.24,0,0.49,1.48,0,0,0,0.99,0,0.24,0,0,0,0.16,235
0,0.5,0,0,0,0,0,0,1.5,0,0,0,0,2.5,0,6
0,0,0,0,0,0.83,0,1.66,2.91,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1.12,1.12,0,0,0,0,0,0,55
0,0,0,0,0,0,0,0.32,1.28,0,0.96,0,0.96,0,0,15
0,0,0,0,0,0,0,0.5,1.5,0,1,0,1,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,13
0,0,0,0.24,0,0,0,0,2.46,0,1.47,0,0.73,0,0,12
0,0,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,4.76,0,4.76,0,4.76,4.76,0,5
0,0,0.23,0.01,0,0.13,0,0.01,0.07,0,0.01,0,0,0,0.005,38
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0.48,0,0,0,0,0.05,0.21,0,0.05,0,0.05,0,0.015,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,2.37,0,1.01,0,1.01,0,0,13
0,0,0,0,0,0,0,0,1.14,0,0,0,0.38,0,0,2
0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,61
0,0,0,0,0,0,0,0,3.44,0,3.44,0,0,0,0,4
0,0.27,0,0,0,0,0.68,0,0,0,0,0,0,0,0,21
0,0,0,0.84,0,0,0.84,0,1.68,0,0,0,0.84,0,0,13
0,0,0,0,0,0.42,0,0.42,2.12,0,0.85,0.42,0.85,0,0,17
0,0,0,1.05,0,0,0,0,0.26,0,0,0,0,0.26,0,50
0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,3
0,0,0,1.92,0,0,0,0,0,0,1.92,0,0,0,0,1
0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,3.27,1.63,0,0,3
0,0,0,1.13,0,0,0,1.13,2.27,0,1.13,1.13,0,0,0,1
0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,1
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1
0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,3
0,0,0.66,0,0,0,0,0,0,0,2,0,0.66,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,4.34,0,2.17,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0.65,0,0,0,0,3.28,0,1.97,0,0.65,0,0,12
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29
0,0,0,0.83,0,0,0,0,0,0,0.83,0,0.83,0,0,28
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,1.61,0,0,0,0,0,1.61,3.22,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,28
0,0,0,0.23,0,0,0.23,0,1.18,0,0,0,0,0.71,0.069,44
0,0,0,0,0,0,0,0,3.37,0,0.67,0,1.35,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5
0,0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,11
0,0.51,0,0.1,0.2,0,0.82,0,0,0,0,0,0,0,0.053,19
0,0,0,0,0,0,0,0.43,0.43,0,0,0,0.43,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0.19,0.59,0,0,0,0.39,0,0,34
0,0,0,0,0,0,0,0,2.02,0,3.03,0,1.01,0,0,11
0,0,0,0,0,0,0,0,0.57,0,0,0.28,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,1.61,0,0,4.83,0,3.22,0,1.61,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,2.32,0,0,2.32,0,0,0,17
0,0,0,0,0,0,0,0,6.81,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.55,3.31,0,0.55,0,0,0.55,0,34
0,0,0,0,0,0,0,0.38,3.48,0,0,0,0,0,0,5
0,0,0,0.05,0,0.1,0.1,0,0.84,0.05,0,0,0.1,0.15,0.061,25
0,0,0,0,0,0,0,0,5,0,0,0,2.5,0,0,2
0,0,0,1.58,1.58,0,0,0,3.17,0,3.17,0,1.58,0,0,5
0,0,0,1.31,0,0,0,0,1.31,0,2.63,0,1.31,0,0,15
0,0,0,0,0,0,0.7,0,1.4,0,0.7,0,0,0,0,200
0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,4
0,0,0,0,4.34,0,0,0,2.17,0,0,0,0,0,0,1
0,0,0.99,0.49,0,0,0,0,0,0,0.99,0,0,0,0,29
0,0.53,0,1.07,0,1.07,0,0,3.76,0,0,0,0.53,0,0,21
0,0,0,0,0,0.71,0,0,5,0,1.42,0.71,0.71,0,0,5
0,0,0,0,0,1.92,0,0,3.84,0,2.88,0,0.96,0,0,5
0,0,0,0,0,0,1.7,0,1.13,0,0,0,0,0,0,13
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.108,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,4
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,11
0,0,0,0,0,2.32,0,0,2.32,0,0,2.32,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,19
0,0.37,0.12,0,0,0,0.24,0.12,0,0,0,0.49,0,0,0.017,18
0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,1
0,0.36,0,0.12,0,0,0.6,0,0,0.12,0,0,0,0,0.016,25
0,0,0.66,0,0,1.98,0,1.98,1.98,0,0,0,0,0,0,5
0,0.27,0,0,0,0.27,0,0.54,0,0,0,0,0,0,0,55
0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,28
0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,7
0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,9
0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.29,0,75
0,0,0,0.78,0,0,0,0,1.56,0,0,0,0,0,0,11
0,0,0,0,0.76,0,0,0,1.53,0,0.76,0.76,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,4
0,0,0,0,0,0,0,0,1.73,0,0.86,0,0.86,0,0,13
0,0,0,0,2.85,0,0,2.85,0,0,2.85,0,2.85,0,0,29
0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4
